avg_sync_cost,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,outage_prob,success_prob,method,seed,periodic_k,budget,eve_speed
0.5,0.7689568516995418,0.23104314830045833,3.7522179520109806,0.06666666666666667,0.9333333333333333,periodic,44,1,60,0.0
0.5,0.7730893044306401,0.22691069556935992,3.3560321015040193,0.075,0.925,periodic,42,1,60,2.0
0.5,0.7712901050980331,0.22870989490196691,3.3434365390659364,0.075,0.925,periodic,43,1,60,2.0
0.5,0.7689568516995418,0.23104314830045833,3.4024659556266386,0.075,0.925,periodic,44,1,60,2.0
0.5,0.7735758244927922,0.22642417550720786,3.425405083787867,0.09166666666666666,0.9083333333333333,periodic,42,1,60,4.0
0.5,0.7719355822852028,0.22806441771479719,3.4172137128754656,0.09166666666666666,0.9083333333333333,periodic,43,1,60,4.0
0.5,0.771808949545904,0.22819105045409593,3.447488622306923,0.08333333333333333,0.9166666666666666,periodic,44,1,60,4.0
0.5,0.7735758244927922,0.22642417550720786,3.4411488868887847,0.1,0.9,periodic,42,1,60,6.0
0.5,0.7719355822852028,0.22806441771479719,3.442038365050708,0.1,0.9,periodic,43,1,60,6.0
0.5,0.771808949545904,0.22819105045409593,3.4779552584111793,0.1,0.9,periodic,44,1,60,6.0
0.5,0.7735758244927922,0.22642417550720786,3.4071683101043058,0.11666666666666667,0.8833333333333333,periodic,42,1,60,8.0
0.5,0.7719355822852028,0.22806441771479719,3.4105662162459986,0.10833333333333334,0.8916666666666667,periodic,43,1,60,8.0
0.5,0.771808949545904,0.22819105045409593,3.446455474239691,0.11666666666666667,0.8833333333333333,periodic,44,1,60,8.0
0.6666666666666666,0.8625711843816836,0.13742881561831635,3.7050625181744703,0.06666666666666667,0.9333333333333333,periodic,42,1,80,0.0
0.6666666666666666,0.8619345031427481,0.1380654968572519,3.6761739500996273,0.06666666666666667,0.9333333333333333,periodic,43,1,80,0.0
0.6666666666666666,0.8617943587401963,0.13820564125980372,3.7522179520109806,0.06666666666666667,0.9333333333333333,periodic,44,1,80,0.0
0.6666666666666666,0.8626045094629929,0.13739549053700711,3.357843376275857,0.075,0.925,periodic,42,1,80,2.0
0.6666666666666666,0.8619534595852972,0.13804654041470277,3.343822911323076,0.075,0.925,periodic,43,1,80,2.0
0.6666666666666666,0.8617943587401963,0.13820564125980372,3.397944300632931,0.075,0.925,periodic,44,1,80,2.0
0.6666666666666666,0.8630702127260123,0.1369297872739877,3.425405083787867,0.09166666666666666,0.9083333333333333,periodic,42,1,80,4.0
0.6666666666666666,0.8623020546768786,0.13769794532312132,3.4172137128754656,0.09166666666666666,0.9083333333333333,periodic,43,1,80,4.0
0.6666666666666666,0.8622464628300837,0.13775353716991642,3.447488622306923,0.08333333333333333,0.9166666666666666,periodic,44,1,80,4.0
0.6666666666666666,0.8630702127260123,0.1369297872739877,3.4411488868887847,0.1,0.9,periodic,42,1,80,6.0
0.6666666666666666,0.8623020546768786,0.13769794532312132,3.442038365050708,0.1,0.9,periodic,43,1,80,6.0
