episode_length,total_secrecy_rate,avg_sync_cost,avg_sync_bandwidth,sync_request_rate,avg_sync_applied,avg_pending_syncs,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,avg_realized_loss,avg_margin_gap,avg_cert_slack,certified_safe_rate,certificate_violation_prob,certificate_cover_rate,certificate_in_policy_cover_rate,certificate_empirical_cover_rate,certificate_margin_cover_rate,prediction_violation_prob,outage_prob,success_prob,scenario,train_episode,seed
160.0,72.69381462731947,0.11875,0.11875,0.1625,0.15625,0.1625,0.29976659001033934,0.7002334099896605,0.4543363414207467,0.7117523889922707,0.7116688257372544,-2.0524674291884373,0.0875,0.9125,0.7375,0.7375,0.7375,0.7375,0.83125,0.99375,0.00625,scenario_stress,87,287
160.0,64.64273734309953,0.11875,0.11875,0.18125,0.15625,0.18125,0.39866852551312826,0.6013314744868716,0.40401710839437205,0.9917102623322445,0.985365237582011,-0.8629025712097587,0.025,0.975,0.4375,0.4375,0.4375,0.4375,0.875,1.0,0.0,scenario_stress,88,288
160.0,26.270384390523418,0.11875,0.11875,0.18125,0.1625,0.18125,0.4822338235789944,0.5177661764210056,0.16418990244077136,0.6362715037864527,0.6355497437132034,-1.8627510595935213,0.05625,0.94375,0.6375,0.6375,0.6375,0.6375,0.8625,1.0,0.0,scenario_stress,89,289
160.0,22.161204159151442,0.11875,0.11875,0.16875,0.1625,0.16875,0.3030141763566194,0.6969858236433806,0.1385075259946965,0.9383301031740399,0.9376097817189486,-2.1433939851014085,0.09375,0.90625,0.575,0.575,0.575,0.575,0.875,1.0,0.0,scenario_stress,90,290
160.0,16.303990862591196,0.11875,0.11875,0.2125,0.175,0.2125,0.44063237214802875,0.5593676278519714,0.10189994289119497,0.8970300020899925,0.8894115879139293,-1.6800884330779169,0.0,1.0,0.8375,0.8375,0.8375,0.8375,0.7125,1.0,0.0,scenario_stress,91,291
160.0,21.653681314462048,0.11875,0.11875,0.16875,0.14375,0.16875,0.33422375167509544,0.6657762483249046,0.1353355082153878,1.1801199768095803,1.175281905069448,-0.8567017127277022,0.15,0.85,0.4125,0.4125,0.4125,0.4125,0.89375,1.0,0.0,scenario_stress,92,292
160.0,8.310158706864918,0.11875,0.11875,0.19375,0.1625,0.19375,0.3540356410326026,0.6459643589673975,0.05193849191790574,1.199771301558571,1.1988449059641333,-0.7635394831007234,0.16875,0.83125,0.35625,0.35625,0.35625,0.35625,0.8625,1.0,0.0,scenario_stress,93,293
160.0,39.738296285632956,0.11875,0.11875,0.19375,0.16875,0.19375,0.41297633960037095,0.5870236603996289,0.24836435178520597,1.1861031292982056,1.1779825962315,-0.37531613704059086,0.24375,0.75625,0.25625,0.25625,0.25625,0.25625,0.8625,1.0,0.0,scenario_stress,94,294
160.0,22.264723899672966,0.11875,0.11875,0.16875,0.125,0.16875,0.46989438503699177,0.5301056149630081,0.13915452437295603,0.4718348632487265,0.4647266894576435,-1.2431599434353806,0.0125,0.9875,0.675,0.675,0.675,0.675,0.68125,1.0,0.0,scenario_stress,95,295
160.0,45.802970633728634,0.11875,0.11875,0.1625,0.15,0.1625,0.3315778883715993,0.6684221116284007,0.28626856646080395,1.2756111767780682,1.2674121923622041,-1.3272340435753893,0.10625,0.89375,0.55625,0.55625,0.55625,0.55625,0.85,0.96875,0.03125,scenario_stress,96,296
160.0,15.48488765377639,0.11875,0.11875,0.18125,0.1625,0.18125,0.3522847210399723,0.6477152789600277,0.09678054783610243,1.1100743276987302,1.1075655272318712,-1.0772181856001226,0.0875,0.9125,0.5125,0.5125,0.5125,0.5125,0.7875,1.0,0.0,scenario_stress,97,297
160.0,12.29540247233142,0.11875,0.11875,0.16875,0.15,0.16875,0.33232989352976,0.6676701064702399,0.07684626545207138,1.429769207557816,1.4287640301682398,-1.5708862407841655,0.15,0.85,0.53125,0.53125,0.53125,0.53125,0.81875,1.0,0.0,scenario_stress,98,298
160.0,48.89652678341312,0.11875,0.11875,0.175,0.16875,0.175,0.3519425276175928,0.6480574723824073,0.305603292396332,1.2594120880138528,1.2533142741552665,-2.8294440747337033,0.0,1.0,0.69375,0.69375,0.69375,0.69375,0.89375,0.91875,0.08125,scenario_stress,99,299
160.0,19.34101611250725,0.11875,0.11875,0.16875,0.15,0.16875,0.4030433807205984,0.5969566192794017,0.12088135070317033,1.2185474303683048,1.2157769551660942,-0.793415631208038,0.2125,0.7875,0.50625,0.50625,0.50625,0.50625,0.6875,1.0,0.0,scenario_stress,100,300
160.0,18.605061376788107,0.11875,0.11875,0.1625,0.14375,0.1625,0.28555830488366357,0.7144416951163365,0.11628163360492567,1.6235274779225672,1.6172583688961601,-3.114162986144886,0.025,0.975,0.5875,0.5875,0.5875,0.5875,0.88125,1.0,0.0,scenario_stress,101,301
160.0,36.42960487558872,0.11875,0.11875,0.1625,0.15625,0.1625,0.36006542609892234,0.6399345739010776,0.22768503047242952,1.2837868465123194,1.2746155849796434,-1.4793670138934416,0.1375,0.8625,0.5875,0.5875,0.5875,0.5875,0.76875,0.9625,0.0375,scenario_stress,102,302
160.0,55.789316803087466,0.11875,0.11875,0.175,0.1625,0.175,0.3197268466929436,0.6802731533070563,0.3486832300192967,1.3372848260058028,1.3293929228123835,-2.801718427964915,0.0,1.0,0.70625,0.70625,0.70625,0.70625,0.90625,0.9,0.1,scenario_stress,103,303
160.0,30.370175225331064,0.11875,0.11875,0.175,0.14375,0.175,0.30463779596368573,0.6953622040363143,0.18981359515831914,1.4487343312246441,1.4376063678407132,-3.508481729232682,0.01875,0.98125,0.60625,0.60625,0.60625,0.60625,0.8875,0.975,0.025,scenario_stress,104,304
160.0,50.54663689340562,0.11875,0.11875,0.18125,0.175,0.18125,0.3588016314381937,0.6411983685618063,0.31591648058378513,1.137717958179318,1.127277262003488,-0.9148610977729066,0.225,0.775,0.4875,0.4875,0.4875,0.4875,0.84375,0.925,0.075,scenario_stress,105,305
160.0,24.137954247816232,0.11875,0.11875,0.175,0.1625,0.175,0.2755514977087893,0.7244485022912107,0.15086221404885145,1.6426954107376202,1.6404522734876401,-3.1320829283956844,0.15,0.85,0.59375,0.59375,0.59375,0.59375,0.8875,1.0,0.0,scenario_stress,106,306
160.0,46.250854253278185,0.11875,0.11875,0.15625,0.15,0.15625,0.2638131612978284,0.7361868387021715,0.28906783908298866,1.6135292748477486,1.6103007775252258,-4.812773347184175,0.05,0.95,0.675,0.675,0.675,0.675,0.94375,0.9125,0.0875,scenario_stress,107,307
160.0,40.768304730870014,0.11875,0.11875,0.16875,0.1625,0.16875,0.29147433551651775,0.7085256644834823,0.2548019045679376,1.4442443800726803,1.441639525527269,-2.312457971648497,0.19375,0.80625,0.56875,0.56875,0.56875,0.56875,0.88125,0.98125,0.01875,scenario_stress,108,308
160.0,36.37258955000695,0.11875,0.11875,0.175,0.15625,0.175,0.2797524615290302,0.7202475384709698,0.22732868468754344,1.609814282368233,1.6008502125662716,-2.4273605449874562,0.2125,0.7875,0.50625,0.50625,0.50625,0.50625,0.95,0.9875,0.0125,scenario_stress,109,309
160.0,43.60916228042112,0.11875,0.11875,0.16875,0.16875,0.16875,0.2843548698512632,0.7156451301487368,0.272557264252632,1.5422849560808622,1.5393565590209595,-1.4631039477525927,0.2125,0.7875,0.45,0.45,0.45,0.45,0.925,0.94375,0.05625,scenario_stress,110,310
160.0,28.823858389585105,0.11875,0.11875,0.18125,0.175,0.18125,0.3351148851149867,0.6648851148850132,0.1801491149349069,1.324850601971538,1.3195578860537394,-1.413688346569283,0.0625,0.9375,0.46875,0.46875,0.46875,0.46875,0.89375,0.98125,0.01875,scenario_stress,111,311
160.0,20.300830317178008,0.11875,0.11875,0.1875,0.1625,0.1875,0.36579178567741455,0.6342082143225855,0.12688018948236254,1.021950538967693,1.0151502388853457,-1.6182353474498334,0.0,1.0,0.68125,0.68125,0.68125,0.68125,0.71875,0.99375,0.00625,scenario_stress,112,312
160.0,67.19829490480927,0.11875,0.11875,0.16875,0.1625,0.16875,0.2564699590958385,0.7435300409041615,0.419989343155058,1.431270673330303,1.4305382334179313,-3.7367194563303023,0.1375,0.8625,0.78125,0.78125,0.78125,0.78125,0.91875,0.875,0.125,scenario_stress,113,313
160.0,29.196789728977862,0.11875,0.11875,0.1875,0.16875,0.1875,0.29435742409971527,0.7056425759002847,0.18247993580611163,1.5680527907509814,1.5671273720884071,-1.1389223391419787,0.25625,0.74375,0.35625,0.35625,0.35625,0.35625,0.95625,1.0,0.0,scenario_stress,114,314
160.0,41.02693777714441,0.11875,0.11875,0.1625,0.14375,0.1625,0.31648897996823105,0.6835110200317689,0.25641836110715255,1.3305926050680108,1.3221092702692565,-1.5311315792521643,0.09375,0.90625,0.55,0.55,0.55,0.55,0.85625,0.925,0.075,scenario_stress,115,315
160.0,43.37260419975146,0.11875,0.11875,0.1875,0.1875,0.1875,0.29218250741136603,0.707817492588634,0.2710787762484466,1.5012254169597898,1.4990636126765027,-2.538768381697511,0.175,0.825,0.56875,0.56875,0.56875,0.56875,0.90625,0.94375,0.05625,scenario_stress,116,316
160.0,44.78485257155521,0.11875,0.11875,0.18125,0.15625,0.18125,0.3071201972961455,0.6928798027038544,0.27990532857222006,1.5256446673192605,1.5177415537791628,-0.6431971340205147,0.26875,0.73125,0.33125,0.33125,0.33125,0.33125,0.925,0.975,0.025,scenario_stress,117,317
160.0,41.79355294665363,0.11875,0.11875,0.20625,0.19375,0.20625,0.3744201778168633,0.6255798221831367,0.26120970591658516,1.3466941478014256,1.3359814348762067,-0.8674835800231329,0.1375,0.8625,0.3625,0.3625,0.3625,0.3625,0.90625,0.96875,0.03125,scenario_stress,118,318
160.0,24.493317630003755,0.11875,0.11875,0.1625,0.15,0.1625,0.3124125659898894,0.6875874340101107,0.15308323518752348,1.2796033741131467,1.267596986555835,-2.42354989596007,0.03125,0.96875,0.68125,0.68125,0.68125,0.68125,0.83125,0.98125,0.01875,scenario_stress,119,319
160.0,37.4436964778437,0.11875,0.11875,0.1625,0.15625,0.1625,0.32789435803171746,0.6721056419682826,0.23402310298652312,1.207212063485056,1.2012546917811637,-2.356226977463405,0.10625,0.89375,0.675,0.675,0.675,0.675,0.825,0.95625,0.04375,scenario_stress,120,320
160.0,13.949205897920157,0.11875,0.11875,0.20625,0.20625,0.20625,0.33495543434473973,0.6650445656552603,0.08718253686200098,1.1632813206397359,1.1622977424577614,-4.261024430550145,0.0125,0.9875,0.78125,0.78125,0.78125,0.78125,0.8375,1.0,0.0,scenario_stress,121,321
160.0,37.884463996136574,0.11875,0.11875,0.16875,0.16875,0.16875,0.377450187695352,0.622549812304648,0.23677789997585358,1.0038674122867153,0.9926050842294059,-2.2297012660790965,0.0875,0.9125,0.725,0.725,0.725,0.725,0.71875,0.91875,0.08125,scenario_stress,122,322
160.0,36.19688384502061,0.11875,0.11875,0.1625,0.14375,0.1625,0.3414173534622815,0.6585826465377185,0.2262305240313788,1.2885440595301765,1.2733167865029356,-1.75465191233176,0.05625,0.94375,0.6375,0.6375,0.6375,0.6375,0.7875,0.98125,0.01875,scenario_stress,123,323
160.0,14.831945762376275,0.11875,0.11875,0.16875,0.1625,0.16875,0.3369980736580134,0.6630019263419866,0.09269966101485172,1.070286352043253,1.058269132885897,-4.072740800218469,0.0,1.0,0.85625,0.85625,0.85625,0.85625,0.78125,1.0,0.0,scenario_stress,124,324
160.0,34.120103516543935,0.11875,0.11875,0.18125,0.15625,0.18125,0.31517241671322654,0.6848275832867734,0.2132506469783996,1.3129498251562939,1.3082839337883734,-1.1843581225406319,0.14375,0.85625,0.41875,0.41875,0.41875,0.41875,0.91875,1.0,0.0,scenario_stress,125,325
160.0,31.81010201365924,0.11875,0.11875,0.18125,0.16875,0.18125,0.338906117962645,0.661093882037355,0.19881313758537025,1.3232703348731971,1.321045657455008,-1.1135236336100593,0.11875,0.88125,0.48125,0.48125,0.48125,0.48125,0.9125,1.0,0.0,scenario_stress,126,326
160.0,66.45610111587162,0.11875,0.11875,0.18125,0.1625,0.18125,0.32864737848128545,0.6713526215187147,0.41535063197419764,1.2143390042701803,1.2116903897303481,-0.6314535303177541,0.225,0.775,0.26875,0.26875,0.26875,0.26875,0.9375,0.9125,0.0875,scenario_stress,127,327
160.0,31.605147424054735,0.11875,0.11875,0.18125,0.175,0.18125,0.29554242122730406,0.7044575787726959,0.1975321714003421,1.5698181063267802,1.5542154165904387,-3.5679337589101605,0.09375,0.90625,0.575,0.575,0.575,0.575,0.9125,0.98125,0.01875,scenario_stress,128,328
160.0,44.47519941672828,0.11875,0.11875,0.175,0.16875,0.175,0.29856409109072024,0.7014359089092798,0.2779699963545518,1.5072680944455983,1.498222642793995,-3.8797263401748006,0.0875,0.9125,0.63125,0.63125,0.63125,0.63125,0.9,0.94375,0.05625,scenario_stress,129,329
160.0,66.138990615552,0.11875,0.11875,0.2,0.1875,0.2,0.39537018632094795,0.604629813679052,0.4133686913472,0.6044956527885794,0.6013646815477088,-1.2189259937513452,0.1625,0.8375,0.6375,0.6375,0.6375,0.6375,0.8625,0.93125,0.06875,scenario_stress,130,330
160.0,46.91611167019721,0.11875,0.11875,0.175,0.1625,0.175,0.3475306216033319,0.6524693783966681,0.29322569793873254,1.1905006229536614,1.1834070367127907,-1.7573923149981099,0.075,0.925,0.6875,0.6875,0.6875,0.6875,0.83125,0.91875,0.08125,scenario_stress,131,331
160.0,18.410923550730615,0.11875,0.11875,0.16875,0.16875,0.16875,0.3326834296008074,0.6673165703991926,0.11506827219206635,1.2688213129695762,1.2623775492334572,-2.420640569696895,0.0,1.0,0.6125,0.6125,0.6125,0.6125,0.85625,1.0,0.0,scenario_stress,132,332
160.0,37.26239457989363,0.11875,0.11875,0.175,0.1625,0.175,0.30742018701749296,0.692579812982507,0.23288996612433518,1.4260201854745667,1.4204391674511996,-2.6340843857311795,0.0,1.0,0.59375,0.59375,0.59375,0.59375,0.9,0.95,0.05,scenario_stress,133,333
160.0,30.008412204818228,0.11875,0.11875,0.1625,0.15,0.1625,0.34716104166766554,0.6528389583323344,0.18755257628011393,0.8737969400574096,0.8576445180628782,-2.161101094657055,0.1125,0.8875,0.8,0.8,0.8,0.8,0.7125,0.925,0.075,scenario_stress,134,334
160.0,22.386951347579412,0.11875,0.11875,0.18125,0.1625,0.18125,0.3659941168608265,0.6340058831391735,0.13991844592237132,0.8395402625136977,0.8350584888465242,-1.8430220089383034,0.04375,0.95625,0.7375,0.7375,0.7375,0.7375,0.71875,0.98125,0.01875,scenario_stress,135,335
160.0,30.39674764587524,0.11875,0.11875,0.18125,0.1625,0.18125,0.33208054156972666,0.6679194584302733,0.18997967278672026,1.1982784444836612,1.191340978826452,-2.025808166613428,0.0625,0.9375,0.65,0.65,0.65,0.65,0.81875,0.99375,0.00625,scenario_stress,136,336
160.0,30.800519928974452,0.11875,0.11875,0.1875,0.175,0.1875,0.3928480736622613,0.6071519263377387,0.19250324955609033,0.9539039974426163,0.9396718229625666,-2.4797106230646633,0.025,0.975,0.76875,0.76875,0.76875,0.76875,0.74375,0.96875,0.03125,scenario_stress,137,337
160.0,52.031417481565406,0.11875,0.11875,0.1625,0.14375,0.1625,0.2713691991393718,0.7286308008606281,0.3251963592597838,1.5278388208388827,1.5188834065791645,-3.444886501314854,0.05,0.95,0.63125,0.63125,0.63125,0.63125,0.925,0.9125,0.0875,scenario_stress,138,338
160.0,40.19168270165167,0.11875,0.11875,0.16875,0.15625,0.16875,0.30125844314126704,0.698741556858733,0.25119801688532295,1.1703623931824398,1.1545933564593294,-3.932237089032052,0.075,0.925,0.85,0.85,0.85,0.85,0.81875,0.9625,0.0375,scenario_stress,139,339
160.0,37.45146158823634,0.11875,0.11875,0.18125,0.18125,0.18125,0.3415768213920892,0.6584231786079109,0.23407163492647715,1.1528734564032124,1.1513404072835898,-4.875407660787791,0.08125,0.91875,0.825,0.825,0.825,0.825,0.84375,0.98125,0.01875,scenario_stress,140,340
160.0,43.22265722362441,0.11875,0.11875,0.1875,0.16875,0.1875,0.31537454972472595,0.6846254502752741,0.27014160764765255,1.3760207729743605,1.3630317519820392,-3.0222118599027215,0.0625,0.9375,0.625,0.625,0.625,0.625,0.86875,0.95625,0.04375,scenario_stress,141,341
160.0,52.43708588756945,0.11875,0.11875,0.1625,0.15625,0.1625,0.2735098646450611,0.7264901353549389,0.3277317867973091,1.4538968916759072,1.4504458821350434,-4.930377078865581,0.125,0.875,0.69375,0.69375,0.69375,0.69375,0.93125,0.96875,0.03125,scenario_stress,142,342
160.0,73.37891532879979,0.11875,0.11875,0.16875,0.14375,0.16875,0.29568445806294824,0.7043155419370517,0.4586182208049987,1.358530239285826,1.355103712194741,-2.8025938409212072,0.15625,0.84375,0.71875,0.71875,0.71875,0.71875,0.91875,0.8875,0.1125,scenario_stress,143,343
160.0,71.46919379456894,0.11875,0.11875,0.2,0.2,0.2,0.3321750965888889,0.6678249034111111,0.44668246121605587,1.3068289543052827,1.301247708954254,-3.131606568003824,0.0875,0.9125,0.7875,0.7875,0.7875,0.7875,0.84375,0.83125,0.16875,scenario_stress,144,344
160.0,67.10538147595797,0.11875,0.11875,0.2,0.1875,0.2,0.34900870073774926,0.6509912992622506,0.4194086342247373,1.285260654541044,1.278636278571504,-3.0321113777021127,0.13125,0.86875,0.78125,0.78125,0.78125,0.78125,0.85625,0.83125,0.16875,scenario_stress,145,345
160.0,25.543117483767045,0.11875,0.11875,0.18125,0.175,0.18125,0.3349463077331948,0.6650536922668053,0.15964448427354402,1.0594699951019022,1.051441893093638,-2.6533333326709907,0.08125,0.91875,0.7375,0.7375,0.7375,0.7375,0.78125,0.975,0.025,scenario_stress,146,346
160.0,32.545539949564485,0.11875,0.11875,0.16875,0.15625,0.16875,0.33821093169118893,0.6617890683088111,0.20340962468477802,1.2225255606749899,1.2146873262837512,-1.845751654306677,0.08125,0.91875,0.64375,0.64375,0.64375,0.64375,0.78125,0.98125,0.01875,scenario_stress,147,347
160.0,54.13533216928154,0.11875,0.11875,0.1875,0.1625,0.1875,0.32347925675162126,0.6765207432483787,0.3383458260580096,1.2694417688470376,1.257558179864199,-2.394807224122303,0.21875,0.78125,0.6375,0.6375,0.6375,0.6375,0.84375,0.86875,0.13125,scenario_stress,148,348
160.0,27.721310602869575,0.11875,0.11875,0.1875,0.1625,0.1875,0.32643170022172924,0.6735682997782708,0.17325819126793485,1.2851737150336384,1.2746484223667787,-2.1161472503357013,0.04375,0.95625,0.6625,0.6625,0.6625,0.6625,0.825,1.0,0.0,scenario_stress,149,349
160.0,27.273798676520123,0.11875,0.11875,0.1875,0.175,0.1875,0.2919707136531821,0.7080292863468178,0.17046124172825078,1.2872588312118176,1.2778083757081462,-4.906724976369548,0.0125,0.9875,0.75625,0.75625,0.75625,0.75625,0.8875,1.0,0.0,scenario_stress,150,350
160.0,52.82842016068363,0.11875,0.11875,0.15,0.1375,0.15,0.27058869542769964,0.7294113045723003,0.3301776260042727,1.618112332050158,1.6076650834101767,-1.777196357995812,0.25625,0.74375,0.48125,0.48125,0.48125,0.48125,0.91875,0.9375,0.0625,scenario_stress,151,351
160.0,32.54937601477495,0.11875,0.11875,0.16875,0.1625,0.16875,0.25857365897520646,0.7414263410247935,0.20343360009234343,1.6900485658464028,1.6893137996160632,-4.38392265337802,0.14375,0.85625,0.60625,0.60625,0.60625,0.60625,0.9375,0.9625,0.0375,scenario_stress,152,352
160.0,51.404810834988396,0.11875,0.11875,0.18125,0.1625,0.18125,0.3142463820294579,0.6857536179705421,0.32128006771867745,1.223114502483444,1.202088175119354,-3.800336720159381,0.08125,0.91875,0.775,0.775,0.775,0.775,0.85,0.89375,0.10625,scenario_stress,153,353
160.0,24.390678761418584,0.11875,0.11875,0.175,0.15625,0.175,0.30462583874904675,0.6953741612509532,0.15244174225886614,1.074360350404921,1.0681442301762156,-3.366087795005331,0.03125,0.96875,0.74375,0.74375,0.74375,0.74375,0.84375,0.98125,0.01875,scenario_stress,154,354
160.0,37.23503440246054,0.11875,0.11875,0.1625,0.15625,0.1625,0.27305373903048574,0.7269462609695143,0.2327189650153784,1.586748852275452,1.580012548818674,-6.61919695549571,0.125,0.875,0.71875,0.71875,0.71875,0.71875,0.94375,0.98125,0.01875,scenario_stress,155,355
160.0,40.69303573252701,0.11875,0.11875,0.16875,0.14375,0.16875,0.3503118479020423,0.6496881520979578,0.2543314733282938,0.9760035990101285,0.9654509153928628,-2.313166009085942,0.05,0.95,0.75625,0.75625,0.75625,0.75625,0.7625,0.95,0.05,scenario_stress,156,356
160.0,28.426932476658173,0.11875,0.11875,0.15625,0.13125,0.15625,0.3140009070480848,0.6859990929519152,0.17766832797911358,1.2122182965179007,1.1942116192505943,-2.2897982636343848,0.05,0.95,0.66875,0.66875,0.66875,0.66875,0.79375,0.9625,0.0375,scenario_stress,157,357
160.0,35.97266800060078,0.11875,0.11875,0.175,0.15,0.175,0.340987519483404,0.659012480516596,0.22482917500375485,0.8993552589120142,0.8883298776684827,-2.2669465289929103,0.11875,0.88125,0.7875,0.7875,0.7875,0.7875,0.73125,0.89375,0.10625,scenario_stress,158,358
160.0,39.555741821684734,0.11875,0.11875,0.175,0.16875,0.175,0.33200965806404553,0.6679903419359545,0.2472233863855296,1.220830797636856,1.213816363835082,-4.589233627610822,0.15,0.85,0.78125,0.78125,0.78125,0.78125,0.8125,0.9,0.1,scenario_stress,159,359
160.0,26.643416561007122,0.11875,0.11875,0.1625,0.15625,0.1625,0.4951361781511731,0.5048638218488269,0.16652135350629452,0.03341465889431046,0.026241114838022495,-4.427838373369825,0.0375,0.9625,0.8625,0.8625,0.8625,0.8625,0.21875,0.9625,0.0375,scenario_stress,160,360
160.0,37.04188452789806,0.11875,0.11875,0.2,0.18125,0.2,0.39072042571338467,0.6092795742866154,0.2315117782993629,0.8575943850161913,0.8489648930780447,-2.53756632904486,0.125,0.875,0.88125,0.88125,0.88125,0.88125,0.71875,0.8875,0.1125,scenario_stress,161,361
160.0,43.13823150144395,0.11875,0.11875,0.1625,0.1375,0.1625,0.33325051062003247,0.6667494893799676,0.2696139468840247,1.022876204542225,1.012332099299125,-2.0054677147763162,0.15625,0.84375,0.69375,0.69375,0.69375,0.69375,0.75625,0.85625,0.14375,scenario_stress,162,362
160.0,23.080001374343016,0.11875,0.11875,0.16875,0.15,0.16875,0.3288162593956542,0.6711837406043458,0.14425000858964385,0.8950261324677975,0.8852452209991416,-3.7595383611942976,0.0375,0.9625,0.8625,0.8625,0.8625,0.8625,0.78125,0.975,0.025,scenario_stress,163,363
160.0,35.02808023278476,0.11875,0.11875,0.175,0.16875,0.175,0.34862150559729393,0.651378494402706,0.21892550145490475,1.089180380112365,1.0816590473410792,-2.763151000142776,0.1,0.9,0.76875,0.76875,0.76875,0.76875,0.7625,0.93125,0.06875,scenario_stress,164,364
160.0,24.093304839577343,0.11875,0.11875,0.15625,0.1375,0.15625,0.3286354042457139,0.6713645957542861,0.15058315524735838,1.031853221956696,1.0225468668285593,-2.2638067262652486,0.03125,0.96875,0.69375,0.69375,0.69375,0.69375,0.775,0.98125,0.01875,scenario_stress,165,365
160.0,49.64175510669351,0.11875,0.11875,0.14375,0.14375,0.14375,0.30549384287193637,0.6945061571280636,0.31026096941683445,1.370911967588902,1.357062463646388,-2.176626111089708,0.1375,0.8625,0.65625,0.65625,0.65625,0.65625,0.85625,0.91875,0.08125,scenario_stress,166,366
160.0,30.95658117643834,0.11875,0.11875,0.19375,0.175,0.19375,0.37457602670756573,0.6254239732924343,0.19347863235273963,0.8810819860210494,0.8672667141377319,-2.3503624051528407,0.1125,0.8875,0.79375,0.79375,0.79375,0.79375,0.7125,0.925,0.075,scenario_stress,167,367
160.0,29.871368295767475,0.11875,0.11875,0.1625,0.15,0.1625,0.33292999646852095,0.6670700035314792,0.1866960518485467,0.8591697504591833,0.8522313129039464,-1.6267592303134002,0.1125,0.8875,0.725,0.725,0.725,0.725,0.775,0.925,0.075,scenario_stress,168,368
160.0,28.317574395266654,0.11875,0.11875,0.16875,0.15,0.16875,0.34488310718091775,0.6551168928190823,0.17698483997041659,0.8736741717280582,0.8596476534106255,-2.0517561612039854,0.1125,0.8875,0.80625,0.80625,0.80625,0.80625,0.70625,0.94375,0.05625,scenario_stress,169,369
160.0,32.01562207616553,0.11875,0.11875,0.16875,0.1625,0.16875,0.3342954051088469,0.6657045948911531,0.20009763797603455,1.1247360894761165,1.1124178623362482,-3.2342736287833267,0.11875,0.88125,0.75625,0.75625,0.75625,0.75625,0.80625,0.91875,0.08125,scenario_stress,170,370
160.0,35.657365210714026,0.11875,0.11875,0.1625,0.15625,0.1625,0.3176763997069386,0.6823236002930614,0.22285853256696267,0.9795937158830015,0.9726249267563759,-4.035624810813134,0.14375,0.85625,0.8375,0.8375,0.8375,0.8375,0.825,0.925,0.075,scenario_stress,171,371
160.0,40.045034523354964,0.11875,0.11875,0.15625,0.14375,0.15625,0.30392125914091006,0.6960787408590899,0.25028146577096855,1.318152946838639,1.3038944111810888,-2.1724983590165667,0.06875,0.93125,0.73125,0.73125,0.73125,0.73125,0.78125,0.94375,0.05625,scenario_stress,172,372
160.0,30.162691661104777,0.11875,0.11875,0.1625,0.15,0.1625,0.3400404941982257,0.6599595058017743,0.18851682288190486,1.0780742257452396,1.064245242644882,-2.4301474107644507,0.1,0.9,0.6875,0.6875,0.6875,0.6875,0.79375,0.95625,0.04375,scenario_stress,173,373
160.0,34.3568744895427,0.11875,0.11875,0.18125,0.175,0.18125,0.34948667449865034,0.6505133255013498,0.21473046555964187,1.2086631192712187,1.1913056599130367,-2.1369992815313132,0.11875,0.88125,0.61875,0.61875,0.61875,0.61875,0.80625,0.94375,0.05625,scenario_stress,174,374
160.0,42.39045958310923,0.11875,0.11875,0.1875,0.18125,0.1875,0.42292404780207854,0.5770759521979214,0.2649403723944327,0.7707784212577752,0.7558666852165101,-1.7954874013674242,0.14375,0.85625,0.83125,0.83125,0.83125,0.83125,0.625,0.89375,0.10625,scenario_stress,175,375
160.0,43.183082034489594,0.11875,0.11875,0.15625,0.13125,0.15625,0.3605824330178216,0.6394175669821784,0.26989426271555994,0.889915875210748,0.880723537382476,-2.149059512776801,0.1625,0.8375,0.80625,0.80625,0.80625,0.80625,0.7125,0.875,0.125,scenario_stress,176,376
160.0,36.77962137915047,0.11875,0.11875,0.15625,0.14375,0.15625,0.40398950509800835,0.5960104949019916,0.22987263361969043,0.7550896261180646,0.739980371320253,-2.2097922350890102,0.15,0.85,0.81875,0.81875,0.81875,0.81875,0.6375,0.9125,0.0875,scenario_stress,177,377
160.0,33.17324015582138,0.11875,0.11875,0.15625,0.15625,0.15625,0.3732031297758814,0.6267968702241186,0.20733275097388365,0.8203340708417443,0.8042002411405982,-2.4246127504875616,0.125,0.875,0.85,0.85,0.85,0.85,0.675,0.90625,0.09375,scenario_stress,178,378
160.0,41.16115200118463,0.11875,0.11875,0.18125,0.1625,0.18125,0.4131434667853573,0.5868565332146426,0.25725720000740393,0.7383913186709856,0.7144090021151331,-1.8224141733210242,0.1375,0.8625,0.8125,0.8125,0.8125,0.8125,0.6375,0.88125,0.11875,scenario_stress,179,379
160.0,40.14563481554542,0.11875,0.11875,0.16875,0.14375,0.16875,0.4266191975761752,0.5733808024238247,0.25091021759715887,0.7447612580747159,0.7115945975847999,-1.2187113670978715,0.125,0.875,0.74375,0.74375,0.74375,0.74375,0.6125,0.88125,0.11875,scenario_stress,180,380
160.0,32.98381170300951,0.11875,0.11875,0.16875,0.14375,0.16875,0.36127342352221237,0.6387265764777876,0.20614882314380942,0.8847436665986212,0.866812927853632,-1.7692247872670233,0.1125,0.8875,0.7625,0.7625,0.7625,0.7625,0.70625,0.90625,0.09375,scenario_stress,181,381
